SEXO,NIVEL_ACADEMICO,DPTO_INSTITUCION,ORDEN,SECTOR_ADMTIVO,NATURALEZA_JURIDICA,CLASIFICACION_ORGANICA,NIVEL_JERARQUICO_EMPLEO,TIPO_NOMBRAMIENTO,ASIG_BASICA,FECHA_VINCULACION
FEMENINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,UNIDAD ADMINISTRATIVA ESPECIAL SIN PERSONERÍA JURÍDICA,RAMA EJECUTIVA,DIRECTIVO,PERIODO FIJO,5257010.0,2019-11-12
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,MINISTERIO,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,3648330.0,2022-09-26
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESPECIAL,SISTEMA INTEGRAL DE VERDAD JUSTICIA REPARACIÓN Y NO REPETICIÓN,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,10869233.0,2018-10-01
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,PRESIDENCIA DE LA REPÚBLICA,DEPARTAMENTO ADMINISTRATIVO,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,4505060.0,2022-09-14
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,HACIENDA Y CRÉDITO PÚBLICO,SUPERINTENDENCIA CON PERSONERÍA JURÍDICA,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,8811600.0,2020-04-06
MASCULINO,PREGRADO,BOGOTÁ. D.C.,NACIONAL,"AGROPECUARIO, PESQUERO Y DE DESARROLLO RURAL",ESTABLECIMIENTO PÚBLICO,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,8338354.0,2014-11-04
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,PRESIDENCIA DE LA REPÚBLICA,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,8587467.0,2019-03-16
MASCULINO,POSTGRADO,ATLÁNTICO,TERRITORIAL,NO APLICA,GOBERNACIÓN,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,6628431.0,2020-01-20
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,CULTURA,MINISTERIO,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,5887794.0,2013-02-01
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,DEFENSA,ESPECIAL,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,2250064.0,2013-07-02
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,MINAS Y ENERGÍA,AGENCIA ESTATAL DE NATURALEZA ESPECIAL,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,16824661.0,2020-09-14
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,DEFENSA,MINISTERIO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,5596925.0,2015-06-11
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,RAMA JUDICIAL,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,5251219.0,2008-02-20
MASCULINO,BASICA PRIMARIA,CUNDINAMARCA,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2761500.0,2012-01-04
MASCULINO,PREGRADO,BOGOTÁ. D.C.,NACIONAL,HACIENDA Y CRÉDITO PÚBLICO,SUPERINTENDENCIA CON PERSONERÍA JURÍDICA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,8068525.0,2019-02-13
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,SALUD Y PROTECCIÓN SOCIAL,ESTABLECIMIENTO PÚBLICO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,7613882.0,2021-11-08
MASCULINO,PREGRADO,BOGOTÁ. D.C.,NACIONAL,RELACIONES EXTERIORES,MINISTERIO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,8992884.0,2018-03-06
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,MINAS Y ENERGÍA,AGENCIA ESTATAL DE NATURALEZA ESPECIAL,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,19715684.0,2020-07-21
MASCULINO,PREGRADO,BOGOTÁ. D.C.,NACIONAL,JUSTICIA Y DEL DERECHO,ESPECIAL,SISTEMA INTEGRAL DE VERDAD JUSTICIA REPARACIÓN Y NO REPETICIÓN,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,6865225.0,2019-12-04
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,JUSTICIA Y DEL DERECHO,ESPECIAL,SISTEMA INTEGRAL DE VERDAD JUSTICIA REPARACIÓN Y NO REPETICIÓN,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,10570520.0,2022-11-03
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,HACIENDA Y CRÉDITO PÚBLICO,SUPERINTENDENCIA CON PERSONERÍA JURÍDICA,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,6894384.0,2004-05-17
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESPECIAL,SISTEMA INTEGRAL DE VERDAD JUSTICIA REPARACIÓN Y NO REPETICIÓN,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,7304766.0,2019-01-04
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,PRESIDENCIA DE LA REPÚBLICA,DEPARTAMENTO ADMINISTRATIVO,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,3552767.0,2021-10-01
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,HACIENDA Y CRÉDITO PÚBLICO,MINISTERIO,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,6338071.0,2021-12-06
MASCULINO,POSTGRADO,CUNDINAMARCA,TERRITORIAL,NO APLICA,EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,5590200.0,2019-05-24
MASCULINO,BASICA SECUNDARIA,BOGOTÁ. D.C.,NACIONAL,DEFENSA,ESTABLECIMIENTO PÚBLICO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,5738031.0,2018-12-07
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,DEFENSORÍA DEL PUEBLO,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,5111781.0,2020-09-01
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,ESTADÍSTICAS,ESTABLECIMIENTO PÚBLICO,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,4749083.0,2021-08-03
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,PLANEACIÓN,SUPERINTENDENCIA CON PERSONERÍA JURÍDICA,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,8811600.0,2019-08-01
MASCULINO,POSTGRADO,ATLÁNTICO,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,10647337.0,2021-02-17
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,INTERIOR,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,5871080.0,2022-08-31
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,MINAS Y ENERGÍA,UNIDAD ADMINISTRATIVA ESPECIAL SIN PERSONERÍA JURÍDICA,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,9645768.0,2021-04-23
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,DEFENSA,ESPECIAL,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,2384170.0,2012-03-12
FEMENINO,BASICA SECUNDARIA,BOGOTÁ. D.C.,TERRITORIAL,NO APLICA,PERSONERÍA DISTRITAL,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,5731218.0,2016-06-17
MASCULINO,PREGRADO,AMAZONAS,TERRITORIAL,NO APLICA,GOBERNACIÓN,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,3485197.0,2020-01-03
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,DEFENSA,ESPECIAL,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,1659503.0,2008-05-20
MASCULINO,PREGRADO,BOGOTÁ. D.C.,NACIONAL,PRESIDENCIA DE LA REPÚBLICA,DEPARTAMENTO ADMINISTRATIVO,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,3552767.0,2012-06-19
MASCULINO,PREGRADO,NARIÑO,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,7115940.0,2020-02-18
MASCULINO,POSTGRADO,NARIÑO,TERRITORIAL,NO APLICA,EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS OFICIAL,RAMA EJECUTIVA,DIRECTIVO,PERIODO FIJO,2905910.0,2018-01-09
MASCULINO,POSTGRADO,SANTANDER,NACIONAL,AMBIENTE Y DESARROLLO SOSTENIBLE,EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO,ÓRGANO AUTÓNOMO,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,7058803.0,2022-11-01
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,EDUCACIÓN,MINISTERIO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,8337270.0,2018-08-22
MASCULINO,SIN INFORMACION,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,ELECCIÓN POPULAR,3691590.0,2015-12-30
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,MINAS Y ENERGÍA,AGENCIA ESTATAL DE NATURALEZA ESPECIAL,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,9211835.0,2021-12-01
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,PLANEACIÓN,DEPARTAMENTO ADMINISTRATIVO,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,9952423.0,2021-07-29
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,MINAS Y ENERGÍA,ESTABLECIMIENTO PÚBLICO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,7058803.0,2019-01-08
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,TRABAJO,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,7420592.0,2012-12-07
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,RAMA JUDICIAL,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,5251219.0,2006-08-01
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,HACIENDA Y CRÉDITO PÚBLICO,SUPERINTENDENCIA CON PERSONERÍA JURÍDICA,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,6894384.0,2003-11-07
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,HACIENDA Y CRÉDITO PÚBLICO,ESPECIAL,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,23870665.0,2022-08-25
MASCULINO,POSTGRADO,CAQUETÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,6107667.0,2022-07-01
MASCULINO,SIN INFORMACION,SUCRE,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,1518779.0,2016-01-08
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,RAMA JUDICIAL,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,5523079.0,2018-10-05
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESPECIAL,SISTEMA INTEGRAL DE VERDAD JUSTICIA REPARACIÓN Y NO REPETICIÓN,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,10869233.0,2019-06-05
MASCULINO,SIN INFORMACION,BOYACÁ,TERRITORIAL,NO APLICA,PERSONERÍA MUNICIPAL,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,PERIODO FIJO,4261640.0,2020-03-02
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,FUNCIÓN PÚBLICA,ESTABLECIMIENTO PÚBLICO,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,10935444.0,2020-10-06
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESPECIAL,SISTEMA INTEGRAL DE VERDAD JUSTICIA REPARACIÓN Y NO REPETICIÓN,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,6458673.0,2018-09-17
MASCULINO,POSTGRADO,CUNDINAMARCA,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,5323296.0,2015-04-16
MASCULINO,POSTGRADO,CUNDINAMARCA,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2505571.0,2022-01-03
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,AMBIENTE Y DESARROLLO SOSTENIBLE,ÓRGANO AUTÓNOMO,ÓRGANO AUTÓNOMO,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,5473690.0,2013-12-09
MASCULINO,PREGRADO,CHOCÓ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,PERIODO FIJO,2423852.0,2021-07-06
MASCULINO,SIN INFORMACION,TOLIMA,TERRITORIAL,NO APLICA,PERSONERÍA MUNICIPAL,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,PERIODO FIJO,3458164.0,2016-03-01
MASCULINO,PREGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,RAMA JUDICIAL,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,4965049.0,2012-06-12
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,MINISTERIO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,5848787.0,2022-11-15
MASCULINO,PREGRADO,BOGOTÁ. D.C.,NACIONAL,DEFENSA,ESPECIAL,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,1998661.0,2011-06-10
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESPECIAL,SISTEMA INTEGRAL DE VERDAD JUSTICIA REPARACIÓN Y NO REPETICIÓN,DIRECTIVO,PERIODO FIJO,4535038.0,2018-10-16
MASCULINO,POSTGRADO,HUILA,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,3478318.0,2020-08-25
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,EDUCACIÓN,ESTABLECIMIENTO PÚBLICO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,5618124.0,2019-12-03
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,"COMERCIO, INDUSTRIA Y TURISMO",MINISTERIO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,6146671.0,2021-01-08
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,"AGROPECUARIO, PESQUERO Y DE DESARROLLO RURAL",UNIDAD ADMINISTRATIVA ESPECIAL SIN PERSONERÍA JURÍDICA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,8225691.0,2013-09-09
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,PRESIDENCIA DE LA REPÚBLICA,DEPARTAMENTO ADMINISTRATIVO,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,4785607.0,2022-08-07
MASCULINO,POSTGRADO,PUTUMAYO,NACIONAL,AMBIENTE Y DESARROLLO SOSTENIBLE,ÓRGANO AUTÓNOMO,ÓRGANO AUTÓNOMO,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,6183280.0,2020-01-26
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,RELACIONES EXTERIORES,MINISTERIO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,3579600.0,2021-03-03
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,INCLUSIÓN SOCIAL Y RECONCILIACIÓN,DEPARTAMENTO ADMINISTRATIVO,RAMA EJECUTIVA,DIRECTIVO,ESCALAFONADO EN CARRERA,9226856.0,2018-02-05
MASCULINO,POSTGRADO,CHOCÓ,TERRITORIAL,NO APLICA,GOBERNACIÓN,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,11946030.0,2022-03-28
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,"COMERCIO, INDUSTRIA Y TURISMO",SUPERINTENDENCIA CON PERSONERÍA JURÍDICA,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,8811600.0,2020-07-22
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,INCLUSIÓN SOCIAL Y RECONCILIACIÓN,ESTABLECIMIENTO PÚBLICO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,9881584.0,2019-10-01
MASCULINO,PREGRADO,CUNDINAMARCA,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2812143.0,2017-03-01
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,TRABAJO,EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO,RAMA EJECUTIVA,DIRECTIVO,CONTRATO LABORAL,21702151.0,2020-01-08
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,DEFENSA,ESTABLECIMIENTO PÚBLICO,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,6583507.0,2022-01-01
MASCULINO,POSTGRADO,CUNDINAMARCA,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2430145.0,2020-09-01
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,ESTADÍSTICAS,ESTABLECIMIENTO PÚBLICO,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,4749083.0,2021-08-03
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESPECIAL,SISTEMA INTEGRAL DE VERDAD JUSTICIA REPARACIÓN Y NO REPETICIÓN,DIRECTIVO,PERIODO FIJO,10869233.0,2018-01-15
MASCULINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2634458.0,2020-01-02
MASCULINO,SIN INFORMACION,LA GUAJIRA,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,2178690.0,2012-01-01
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,RAMA JUDICIAL,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,4249624.0,2007-12-14
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,RAMA JUDICIAL,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,7583501.0,2019-02-18
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,TRABAJO,ESTABLECIMIENTO PÚBLICO,RAMA EJECUTIVA,DIRECTIVO,ESCALAFONADO EN CARRERA,5612329.0,2010-04-20
MASCULINO,POSTGRADO,CÓRDOBA,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,ELECCIÓN,8469112.0,2020-01-01
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,TRABAJO,EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO,RAMA EJECUTIVA,DIRECTIVO,CONTRATO LABORAL,14459504.0,2020-12-01
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,JUSTICIA Y DEL DERECHO,ESPECIAL,SISTEMA INTEGRAL DE VERDAD JUSTICIA REPARACIÓN Y NO REPETICIÓN,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,6865225.0,2022-09-14
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESPECIAL,SISTEMA INTEGRAL DE VERDAD JUSTICIA REPARACIÓN Y NO REPETICIÓN,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,3427797.0,2019-08-06
MASCULINO,POSTGRADO,CASANARE,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,3106549.0,2016-01-04
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,PLANEACIÓN,DEPARTAMENTO ADMINISTRATIVO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,7249221.0,2020-03-16
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,MINISTERIO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,7739256.0,2022-11-01
MASCULINO,SIN INFORMACION,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,1921357.0,2012-01-06
MASCULINO,POSTGRADO,CUNDINAMARCA,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,3333575.0,2022-03-03
MASCULINO,POSTGRADO,CUNDINAMARCA,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,3979609.0,2016-03-09
MASCULINO,SIN INFORMACION,BOGOTÁ. D.C.,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,10072079.0,2016-11-29
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,VIVIENDA CIUDAD Y TERRITORIO,MINISTERIO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,8169203.0,2022-01-26
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,7674783.0,2016-11-01
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,MINAS Y ENERGÍA,MINISTERIO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,9161181.0,2022-08-17
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,PRESIDENCIA DE LA REPÚBLICA,DEPARTAMENTO ADMINISTRATIVO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,4531282.0,2016-10-05
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,PLANEACIÓN,SUPERINTENDENCIA CON PERSONERÍA JURÍDICA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,8338354.0,2019-06-14
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,INCLUSIÓN SOCIAL Y RECONCILIACIÓN,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,7674783.0,2012-04-02
MASCULINO,BASICA SECUNDARIA,BOGOTÁ. D.C.,NACIONAL,PLANEACIÓN,DEPARTAMENTO ADMINISTRATIVO,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,3935222.0,2019-11-18
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,PRESIDENCIA DE LA REPÚBLICA,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,8587467.0,2021-03-03
